"","subject","keypoint","condition","trial","distance.sum","max.frame.count","min.frame.count","tracked_data_count","prop_tracked_data","median_err","mean.distance.chair.owner","min.distance.chair.owner","prop_chair_owner","area_covered","tail_angle_mean","tail_angle_median","tail_angle_prop_tracked","head_angle_mean","head_angle_median","head_angle_prop_tracked"
"441","Destino","head_centre","teasing",1,7518.93407727926,2186,1297,890,1,6.45545370926813,3531.61212088316,3139.68787404212,0,0.0222222222222222,-26.5004840002155,-135.420583503542,1,61.264400345457,120.004232881248,0.996629213483146
"442","Destino","head_centre","teasing",2,22979.4435545852,3674,2848,651,0.787182587666264,12.1166347000052,4767.26909280327,3453.20828521492,0,0.194444444444444,-0.441698911993536,85.5684383372347,0.769044740024184,20.3174715273022,36.7019681793499,0.558645707376058
"443","Destino","head_centre","teasing",3,13674.6659934467,5137,4320,809,0.988997555012225,6.92887119309603,3151.71404209492,902.952153112688,0.0476772616136919,0.122222222222222,60.7129173749047,144.572463333304,0.970660146699266,-4.11947960774674,-80.5401819324616,0.940097799511002
"444","Destino","head_centre","teasing",4,8793.36313305342,6525,5735,785,0.992414664981037,8.61810263111614,1300.69900398556,614.233563455939,0.782553729456384,0.0944444444444444,77.9516364502023,114.990817594013,0.920353982300885,57.4640843643718,152.237804195768,0.910240202275601
"445","Destino","snout","blocked",1,36661.8853288236,2665,1859,587,0.727385377942999,8.31388571457501,4344.3511240628,2804.704234606,0,NA,10.104082071508,81.7502433650058,0.752168525402726,2.81047768886611,47.8480535576381,0.674101610904585
"446","Destino","snout","blocked",2,21689.7385173114,4546,3643,829,0.917035398230089,9.71247785607192,3149.93811862318,2615.41707541725,0,NA,19.5441613693143,137.937757865659,0.986725663716814,0.290588390183773,-16.3174342987039,0.915929203539823
"447","Destino","snout","blocked",3,32149.6782912795,6179,5405,482,0.621935483870968,12.0332907817584,3665.23249595248,111.05788582948,0.110967741935484,NA,-0.461827594536731,-62.4297147381047,0.748387096774194,39.933930862927,99.5016856686065,0.554838709677419
"448","Destino","snout","blocked",4,20602.5576925195,7754,6862,611,0.684210526315789,8.87227407273727,4656.57611995184,3479.35247339554,0,NA,66.4048050088913,145.022820967471,0.821948488241881,26.0669307872293,85.225928979571,0.646136618141097
"449","Destino","snout","clumsy",1,13745.3724529641,2219,1349,869,0.997703788748565,6.39349818870437,3731.12319358661,3633.52233362324,0,NA,104.524389734935,154.116469765183,1,74.5327347029284,148.385040391296,0.997703788748565
"450","Destino","snout","clumsy",2,9807.64946983545,3747,2908,840,1,6.29505742168838,3713.95293821207,3573.68475581453,0,NA,116.147089991191,155.747182574547,1,101.104748216235,147.682998498737,1
"451","Destino","snout","clumsy",3,8267.76837796613,5180,4300,881,1,7.77197399723423,3597.63214435065,3421.80139015055,0,NA,142.270532931191,152.278411351625,1,127.450435716928,162.631758539176,1
"452","Destino","snout","clumsy",4,19404.2720741064,6724,5833,657,0.736547085201794,9.24293264225631,4181.65774981081,3020.48647120051,0,NA,73.9758408938722,140.502194609912,0.909192825112108,39.0866387576703,58.1327848223265,0.729820627802691
"453","Destino","snout","teasing",1,10799.024130627,2186,1297,887,0.996629213483146,7.05025093766564,3581.23687307686,3116.68233434855,0,NA,-26.5004840002155,-135.420583503542,1,61.264400345457,120.004232881248,0.996629213483146
"454","Destino","snout","teasing",2,24800.8721789608,3674,2848,478,0.577992744860943,11.0146265172574,4759.86422195143,3425.48195624326,0,NA,-0.441698911993536,85.5684383372347,0.769044740024184,20.3174715273022,36.7019681793499,0.558645707376058
"455","Destino","snout","teasing",3,16763.0948144968,5137,4320,782,0.9559902200489,9.1794773038565,3195.82825202725,926.255883241633,0.0501222493887531,NA,60.7129173749047,144.572463333304,0.970660146699266,-4.11947960774674,-80.5401819324616,0.940097799511002
"456","Destino","snout","teasing",4,12218.1888250377,6525,5735,772,0.975979772439949,9.04912232898939,1361.06668182954,652.354901443387,0.783817951959545,NA,77.9516364502023,114.990817594013,0.920353982300885,57.4640843643718,152.237804195768,0.910240202275601
"457","Destino","tail_base","blocked",1,29503.3871742516,2665,1859,799,0.990086741016109,14.4622662021853,4202.23878897823,2815.25920329743,0,NA,10.104082071508,81.7502433650058,0.752168525402726,2.81047768886611,47.8480535576381,0.674101610904585
"458","Destino","tail_base","blocked",2,11900.498760177,4546,3643,904,1,10.6457075344078,3250.26866293245,2902.20993212308,0,NA,19.5441613693143,137.937757865659,0.986725663716814,0.290588390183773,-16.3174342987039,0.915929203539823
"459","Destino","tail_base","blocked",3,27086.3251695764,6179,5405,739,0.953548387096774,20.8756738126667,3565.54651331164,158.585887378855,0.108387096774194,NA,-0.461827594536731,-62.4297147381047,0.748387096774194,39.933930862927,99.5016856686065,0.554838709677419
"460","Destino","tail_base","blocked",4,15185.3452105009,7754,6862,866,0.96976483762598,20.6278741347243,4568.38005144181,2906.58082254233,0,NA,66.4048050088913,145.022820967471,0.821948488241881,26.0669307872293,85.225928979571,0.646136618141097
"461","Destino","tail_base","clumsy",1,3573.24836877707,2219,1349,871,1,4.54918784185588,2978.86842434892,2913.62409075573,0,NA,104.524389734935,154.116469765183,1,74.5327347029284,148.385040391296,0.997703788748565
"462","Destino","tail_base","clumsy",2,3206.86298155822,3747,2908,840,1,4.4804719156178,2922.18812899372,2754.43035511963,0,NA,116.147089991191,155.747182574547,1,101.104748216235,147.682998498737,1
"463","Destino","tail_base","clumsy",3,1884.25918222168,5180,4300,881,1,6.70506260866941,2863.21803494601,2752.03274100655,0,NA,142.270532931191,152.278411351625,1,127.450435716928,162.631758539176,1
"464","Destino","tail_base","clumsy",4,8267.9458651025,6724,5833,889,0.996636771300448,7.80806008410362,3794.02575979978,2548.61624053119,0,NA,73.9758408938722,140.502194609912,0.909192825112108,39.0866387576703,58.1327848223265,0.729820627802691
"465","Destino","tail_base","teasing",1,7031.97489107608,2186,1297,890,1,6.9096658491157,3208.86931424398,2810.68940915757,0,NA,-26.5004840002155,-135.420583503542,1,61.264400345457,120.004232881248,0.996629213483146
"466","Destino","tail_base","teasing",2,20751.2044019821,3674,2848,822,0.993954050785973,20.5815535046358,4699.77084231932,2875.54633240877,0,NA,-0.441698911993536,85.5684383372347,0.769044740024184,20.3174715273022,36.7019681793499,0.558645707376058
"467","Destino","tail_base","teasing",3,11747.1127477254,5137,4320,809,0.988997555012225,6.35257246433057,2803.52859741136,1094.57205624327,0.0171149144254279,NA,60.7129173749047,144.572463333304,0.970660146699266,-4.11947960774674,-80.5401819324616,0.940097799511002
"468","Destino","tail_base","teasing",4,11935.7028560425,6525,5735,736,0.930467762326169,24.6295490602954,1077.88764158759,404.127741514192,0.791403286978508,NA,77.9516364502023,114.990817594013,0.920353982300885,57.4640843643718,152.237804195768,0.910240202275601
"469","Destino","tail_tip","blocked",1,54325.5610996432,2665,1859,770,0.954151177199504,16.3130441633261,4198.41592029917,2693.89684528991,0,NA,10.104082071508,81.7502433650058,0.752168525402726,2.81047768886611,47.8480535576381,0.674101610904585
"470","Destino","tail_tip","blocked",2,16579.0202222693,4546,3643,901,0.996681415929204,7.44584967427344,3282.82116762842,2832.11634497046,0,NA,19.5441613693143,137.937757865659,0.986725663716814,0.290588390183773,-16.3174342987039,0.915929203539823
"471","Destino","tail_tip","blocked",3,34346.4360168175,6179,5405,726,0.936774193548387,23.6718302638519,3553.21758752768,38.3635819055256,0.105806451612903,NA,-0.461827594536731,-62.4297147381047,0.748387096774194,39.933930862927,99.5016856686065,0.554838709677419
"472","Destino","tail_tip","blocked",4,25610.3780990685,7754,6862,851,0.952967525195969,24.1607295114365,4562.55363633472,2753.06304572776,0,NA,66.4048050088913,145.022820967471,0.821948488241881,26.0669307872293,85.225928979571,0.646136618141097
"473","Destino","tail_tip","clumsy",1,5673.585642451,2219,1349,871,1,5.56779067137774,2887.50944140052,2766.32095534246,0,NA,104.524389734935,154.116469765183,1,74.5327347029284,148.385040391296,0.997703788748565
"474","Destino","tail_tip","clumsy",2,5101.11043012924,3747,2908,840,1,6.01030411012627,2824.88671472847,2690.53585847362,0,NA,116.147089991191,155.747182574547,1,101.104748216235,147.682998498737,1
"475","Destino","tail_tip","clumsy",3,3057.25776410119,5180,4300,881,1,5.2160218414412,2802.16244359277,2699.12418617722,0,NA,142.270532931191,152.278411351625,1,127.450435716928,162.631758539176,1
"476","Destino","tail_tip","clumsy",4,10229.6713655487,6724,5833,892,1,7.5215955883381,3733.05515022422,2495.30560298043,0,NA,73.9758408938722,140.502194609912,0.909192825112108,39.0866387576703,58.1327848223265,0.729820627802691
"477","Destino","tail_tip","teasing",1,16399.0834262679,2186,1297,890,1,6.53778639793578,3166.38513552883,2649.1864030637,0,NA,-26.5004840002155,-135.420583503542,1,61.264400345457,120.004232881248,0.996629213483146
"478","Destino","tail_tip","teasing",2,30671.9421390978,3674,2848,813,0.983071342200726,21.5483321580495,4685.89998046443,2735.32833545662,0,NA,-0.441698911993536,85.5684383372347,0.769044740024184,20.3174715273022,36.7019681793499,0.558645707376058
"479","Destino","tail_tip","teasing",3,17555.7896547352,5137,4320,804,0.982885085574572,6.15824506934604,2748.31514488427,1227.47733023678,0,NA,60.7129173749047,144.572463333304,0.970660146699266,-4.11947960774674,-80.5401819324616,0.940097799511002
"480","Destino","tail_tip","teasing",4,18350.0692704796,6525,5735,776,0.981036662452592,24.4659492705918,1233.14883630574,580.738678161762,0.793931731984829,NA,77.9516364502023,114.990817594013,0.920353982300885,57.4640843643718,152.237804195768,0.910240202275601
"481","Duana","head_centre","blocked",1,6821.00561051915,2839,2077,763,1,5.17179027611762,3631.71427730615,3537.85558877964,0,0.0222222222222222,6.88591192895265,87.7466398671193,1,40.1627365167877,155.716643701181,0.998689384010485
"482","Duana","head_centre","blocked",2,6698.11545240526,4350,3556,795,1,6.93239593393224,3564.6794554852,3471.71969846016,0,0.0166666666666667,12.2265602378997,98.6011576893756,1,100.889111797498,167.796805073881,0.992452830188679
"483","Duana","head_centre","blocked",3,6370.4444109566,6155,5365,791,1,4.94995999815917,3635.56359733093,3559.59909229913,0,0.0222222222222222,9.85802856446163,88.6025664241754,0.996207332490518,81.0840189698282,152.839322009814,0.984829329962073
"484","Duana","head_centre","blocked",4,21388.5827147154,7693,6925,651,0.846553966189857,11.0019254654112,1822.01928028518,480.793851708899,0.557867360208062,0.116666666666667,8.78747547094347,85.8211481622897,0.829648894668401,7.31918725433605,6.0488073103288,0.671001300390117
"485","Duana","head_centre","clumsy",1,6594.82321056191,2391,1521,871,1,5.00565197398538,3656.48636964969,3608.28974662796,0,0.0111111111111111,17.5612434887433,84.8957418774063,1,39.0943056085417,157.023467379106,0.959816303099885
"486","Duana","head_centre","clumsy",2,4834.19181234582,4096,3308,789,1,4.76724466949219,3650.66133742579,3590.18082607069,0,0.0111111111111111,14.3737446434887,91.4368065902113,1,79.5088526979797,162.330343472849,0.994930291508238
"487","Duana","head_centre","clumsy",3,5293.80795913469,5634,4810,825,1,5.19921987502585,3657.91065548292,3618.1791158844,0,0.0111111111111111,7.81115138082143,104.41698191165,1,136.039514766418,158.294218319679,0.998787878787879
"488","Duana","head_centre","clumsy",4,4636.22959381685,7229,6366,864,1,6.38097814760981,3655.49980457161,3564.1018375223,0,0.0111111111111111,-0.715586554531826,-91.8870616477105,1,142.67328269305,163.494579450718,1
"489","Duana","head_centre","teasing",1,5926.88466614409,2149,1351,799,1,5.03227644781323,3588.67813450037,3468.09667276287,0,0.0111111111111111,-5.24480269979472,-100.392276680007,0.971214017521902,130.429382446344,162.949232842609,0.964956195244055
"490","Duana","head_centre","teasing",2,6261.82099494666,3828,3030,799,1,5.33810143144148,3587.75129719067,3482.75478953502,0,0.0111111111111111,13.4860101189356,102.35383546687,0.992490613266583,82.9826671528311,164.65222650494,0.993742177722153
"491","Duana","head_centre","teasing",3,11418.7539663767,5181,4447,735,1,5.19817280242903,3211.51985470913,546.575387668057,0.0816326530612245,0.0722222222222222,15.6752623588778,90.5193284882282,0.97687074829932,-11.6013601148583,-134.795062074087,0.968707482993197
"492","Duana","head_centre","teasing",4,13203.3026608639,6619,5823,770,0.966122961104141,5.08564248286902,2597.88771782311,620.311989991869,0.292346298619824,0.0444444444444444,-12.7225852267195,-98.0926348050863,0.956085319949812,66.7100120561713,153.47610917415,0.894604767879548
"493","Duana","snout","blocked",1,12411.5057496907,2839,2077,762,0.998689384010485,9.82427256333375,3726.79281641888,3625.49353638928,0,NA,6.88591192895265,87.7466398671193,1,40.1627365167877,155.716643701181,0.998689384010485
"494","Duana","snout","blocked",2,10598.2503218473,4350,3556,789,0.992452830188679,7.89858871075902,3674.81690574227,3569.24616595978,0,NA,12.2265602378997,98.6011576893756,1,100.889111797498,167.796805073881,0.992452830188679
"495","Duana","snout","blocked",3,12733.8644945274,6155,5365,779,0.984829329962073,8.96639874495729,3729.90203930523,3627.29454657243,0,NA,9.85802856446163,88.6025664241754,0.996207332490518,81.0840189698282,152.839322009814,0.984829329962073
"496","Duana","snout","blocked",4,28212.1454784072,7687,6925,565,0.740498034076016,18.8474884964985,1807.98990215007,250.604210179112,0.562254259501966,NA,8.78747547094347,85.8211481622897,0.829648894668401,7.31918725433605,6.0488073103288,0.671001300390117
"497","Duana","snout","clumsy",1,13072.2721826531,2391,1521,836,0.959816303099885,8.26385784520305,3744.4157066092,3669.10902367205,0,NA,17.5612434887433,84.8957418774063,1,39.0943056085417,157.023467379106,0.959816303099885
"498","Duana","snout","clumsy",2,10516.1330410364,4096,3308,785,0.994930291508238,10.1302670102301,3736.33170100646,3648.41185011506,0,NA,14.3737446434887,91.4368065902113,1,79.5088526979797,162.330343472849,0.994930291508238
"499","Duana","snout","clumsy",3,10664.8733279305,5634,4810,824,0.998787878787879,9.62108944969274,3743.33515653569,3662.92010645369,0,NA,7.81115138082143,104.41698191165,1,136.039514766418,158.294218319679,0.998787878787879
"500","Duana","snout","clumsy",4,9156.96271062801,7229,6366,864,1,8.63864920009642,3732.45393938893,3664.22816642838,0,NA,-0.715586554531826,-91.8870616477105,1,142.67328269305,163.494579450718,1
"501","Duana","snout","teasing",1,9528.17604915529,2149,1351,794,0.993742177722153,8.26522099091931,3709.57268790846,3556.67405996421,0,NA,-5.24480269979472,-100.392276680007,0.971214017521902,130.429382446344,162.949232842609,0.964956195244055
"502","Duana","snout","teasing",2,9217.77533700063,3828,3030,799,1,8.41967421215402,3715.35895359757,3551.31247645989,0,NA,13.4860101189356,102.35383546687,0.992490613266583,82.9826671528311,164.65222650494,0.993742177722153
"503","Duana","snout","teasing",3,13970.0869778588,5181,4447,714,0.971428571428571,7.89523835300736,3305.43673041481,500.936656459423,0.0775510204081633,NA,15.6752623588778,90.5193284882282,0.97687074829932,-11.6013601148583,-134.795062074087,0.968707482993197
"504","Duana","snout","teasing",4,17877.266965574,6619,5823,716,0.898368883312422,7.92448520339326,2685.80292218965,597.215377559055,0.293601003764115,NA,-12.7225852267195,-98.0926348050863,0.956085319949812,66.7100120561713,153.47610917415,0.894604767879548
"505","Duana","tail_base","blocked",1,9135.12975501626,2839,2077,763,1,5.93282921387046,3045.8673440161,2992.92362529079,0,NA,6.88591192895265,87.7466398671193,1,40.1627365167877,155.716643701181,0.998689384010485
"506","Duana","tail_base","blocked",2,8491.67929034539,4350,3556,795,1,6.06446662542651,3007.72778141573,2925.67781538901,0,NA,12.2265602378997,98.6011576893756,1,100.889111797498,167.796805073881,0.992452830188679
"507","Duana","tail_base","blocked",3,9278.27358155279,6155,5365,791,1,5.33592082806488,3102.84864339453,3036.87791451235,0,NA,9.85802856446163,88.6025664241754,0.996207332490518,81.0840189698282,152.839322009814,0.984829329962073
"508","Duana","tail_base","blocked",4,15557.5324136629,7693,6925,764,0.993498049414824,10.27911622995,1790.97721676466,630.962991869449,0.563068920676203,NA,8.78747547094347,85.8211481622897,0.829648894668401,7.31918725433605,6.0488073103288,0.671001300390117
"509","Duana","tail_base","clumsy",1,8850.87659628645,2391,1521,871,1,5.88011831560888,3052.76746123713,3026.32515873835,0,NA,17.5612434887433,84.8957418774063,1,39.0943056085417,157.023467379106,0.959816303099885
"510","Duana","tail_base","clumsy",2,7913.24027309347,4096,3308,789,1,5.64861234521565,3039.89885780697,3006.70714372622,0,NA,14.3737446434887,91.4368065902113,1,79.5088526979797,162.330343472849,0.994930291508238
"511","Duana","tail_base","clumsy",3,9336.27074893541,5634,4810,825,1,4.89115979592393,3075.42124711912,3047.18600535206,0,NA,7.81115138082143,104.41698191165,1,136.039514766418,158.294218319679,0.998787878787879
"512","Duana","tail_base","clumsy",4,10553.7173168876,7229,6366,864,1,5.19670411234827,3053.57686667789,2980.55060948652,0,NA,-0.715586554531826,-91.8870616477105,1,142.67328269305,163.494579450718,1
"513","Duana","tail_base","teasing",1,9521.43655241452,2149,1351,776,0.971214017521902,5.70081913871762,3062.10304587447,2946.13302306612,0,NA,-5.24480269979472,-100.392276680007,0.971214017521902,130.429382446344,162.949232842609,0.964956195244055
"514","Duana","tail_base","teasing",2,9081.09715516692,3828,3030,794,0.993742177722153,6.37475263479302,3048.78136028728,2974.82229637729,0,NA,13.4860101189356,102.35383546687,0.992490613266583,82.9826671528311,164.65222650494,0.993742177722153
"515","Duana","tail_base","teasing",3,13481.1453150221,5181,4447,731,0.994557823129252,6.28656596595509,2793.83302486005,849.376054668564,0.0857142857142857,NA,15.6752623588778,90.5193284882282,0.97687074829932,-11.6013601148583,-134.795062074087,0.968707482993197
"516","Duana","tail_base","teasing",4,13898.1138911848,6619,5823,794,0.996235884567127,6.35084391269999,2383.59414516871,887.622999074197,0.294855708908407,NA,-12.7225852267195,-98.0926348050863,0.956085319949812,66.7100120561713,153.47610917415,0.894604767879548
"517","Duana","tail_tip","blocked",1,55453.6347808984,2839,2077,763,1,7.70425307112243,2971.61037840577,2849.6867444787,0,NA,6.88591192895265,87.7466398671193,1,40.1627365167877,155.716643701181,0.998689384010485
"518","Duana","tail_tip","blocked",2,53760.7389869719,4350,3556,795,1,7.41080323057624,2926.42587236253,2786.78152639273,0,NA,12.2265602378997,98.6011576893756,1,100.889111797498,167.796805073881,0.992452830188679
"519","Duana","tail_tip","blocked",3,52803.8575258881,6155,5365,788,0.996207332490518,7.71377049336378,3039.23992243882,2916.11899692777,0,NA,9.85802856446163,88.6025664241754,0.996207332490518,81.0840189698282,152.839322009814,0.984829329962073
"520","Duana","tail_tip","blocked",4,38429.0975537029,7693,6925,753,0.979193758127438,13.9152779100732,1801.16387823171,677.36702406339,0.559167750325098,NA,8.78747547094347,85.8211481622897,0.829648894668401,7.31918725433605,6.0488073103288,0.671001300390117
"521","Duana","tail_tip","clumsy",1,53541.8377141413,2391,1521,871,1,8.32465839859833,2986.68540985211,2895.54244997048,0,NA,17.5612434887433,84.8957418774063,1,39.0943056085417,157.023467379106,0.959816303099885
"522","Duana","tail_tip","clumsy",2,47462.5780509001,4096,3308,789,1,8.0000432327241,2963.76318307775,2880.51195843677,0,NA,14.3737446434887,91.4368065902113,1,79.5088526979797,162.330343472849,0.994930291508238
"523","Duana","tail_tip","clumsy",3,48069.7493048228,5634,4810,825,1,7.18390044534492,2986.28794342895,2899.14941538752,0,NA,7.81115138082143,104.41698191165,1,136.039514766418,158.294218319679,0.998787878787879
"524","Duana","tail_tip","clumsy",4,51379.3576273184,7229,6366,864,1,8.05449628082312,2970.5314643762,2899.02484355558,0,NA,-0.715586554531826,-91.8870616477105,1,142.67328269305,163.494579450718,1
"525","Duana","tail_tip","teasing",1,53811.8340912135,2149,1351,793,0.992490613266583,7.44884379496805,2981.46088225057,2813.95874468498,0,NA,-5.24480269979472,-100.392276680007,0.971214017521902,130.429382446344,162.949232842609,0.964956195244055
"526","Duana","tail_tip","teasing",2,48633.6058350444,3828,3030,798,0.99874843554443,7.49804674798417,2963.40041138124,2849.17528477908,0,NA,13.4860101189356,102.35383546687,0.992490613266583,82.9826671528311,164.65222650494,0.993742177722153
"527","Duana","tail_tip","teasing",3,54383.5540265257,5181,4447,720,0.979591836734694,8.84471425823405,2755.06517597246,719.268016856947,0.0857142857142857,NA,15.6752623588778,90.5193284882282,0.97687074829932,-11.6013601148583,-134.795062074087,0.968707482993197
"528","Duana","tail_tip","teasing",4,50563.8127323927,6618,5823,790,0.992462311557789,7.58250405712633,2364.67178612718,739.416178595556,0.21608040201005,NA,-12.7225852267195,-98.0926348050863,0.956085319949812,66.7100120561713,153.47610917415,0.894604767879548
"529","Dunni","head_centre","blocked",1,12110.2453471688,4259,3513,704,0.94243641231593,6.58875897818808,3655.38926907045,3498.27484795109,0,0.0277777777777778,-15.1746240889795,-96.0853091419505,0.820615796519411,-22.5317492911433,-130.342241060416,0.85140562248996
"530","Dunni","head_centre","blocked",2,14986.0845333399,6128,5313,795,0.974264705882353,9.10628878107565,3731.55193939143,3429.26655715434,0,0.0277777777777778,-7.22957681306897,-82.1702744519094,0.806372549019608,-2.68663835842199,-75.1442863978834,0.83578431372549
"531","Dunni","head_centre","blocked",3,7568.39881626969,8128,7304,783,0.949090909090909,5.58045568811328,3666.79088563804,3537.06780236743,0,0.0277777777777778,4.65181422079566,102.696120211259,0.849878934624697,81.4167192695172,153.120022535037,0.86682808716707
"532","Dunni","head_centre","blocked",4,18866.14871661,10444,9502,904,0.95864262990456,11.4932284457595,3649.56536942021,3499.41972035007,0,0.0222222222222222,-4.60301330289221,-91.4466744449358,0.700529100529101,5.69385584893994,114.36208130698,0.685714285714286
"533","Dunni","head_centre","clumsy",1,11117.2321162894,3806,3046,736,0.967148488830486,5.57620483612031,3661.46866602436,3535.87443219221,0,0.0166666666666667,-5.65327221542063,-107.225352275096,0.743758212877792,25.9710235844803,140.518236245224,0.896189224704336
"534","Dunni","head_centre","clumsy",2,8878.49616038532,5558,4729,829,0.998795180722892,5.17499121978482,3666.38956477046,3557.97528811379,0,0.0166666666666667,7.99149974414353,106.771730229909,0.832530120481928,51.1538553470982,157.726551142324,0.936144578313253
"535","Dunni","head_centre","clumsy",3,8588.17111140103,7378,6578,788,0.983770287141074,5.59353713394664,3676.67012723013,3516.47628438563,0,0.0111111111111111,-0.745519505155621,-83.8604693718185,0.935081148564295,31.9563513453092,142.002919950818,0.968789013732834
"536","Dunni","head_centre","clumsy",4,5976.82164772518,9254,8452,803,1,4.84481825161405,3661.48144327057,3446.60962759006,0,0.0222222222222222,-15.0692451928326,-110.905809163039,0.884184308841843,-49.6407943946151,-155.380224451829,0.966376089663761
"537","Dunni","head_centre","teasing",1,5466.46758101283,3874,2792,1080,0.997229916897507,4.90470203883392,3614.41306495084,3516.73315684621,0,0.0111111111111111,7.58395513686434,122.817359331158,0.895660203139428,-23.8978296688663,-144.773044592864,0.907663896583564
"538","Dunni","head_centre","teasing",2,4757.41654970464,5614,4903,712,1,5.68796695322721,3642.01982738888,3584.77279960206,0,0.0111111111111111,80.8020855483944,159.58504813295,0.938202247191011,-36.0323329812541,-116.5112391077,0.956460674157303
"539","Dunni","head_centre","teasing",3,6458.7230520487,7668,6757,912,1,5.2500944481661,3657.56545002265,3608.99819481295,0,0.0111111111111111,14.5694240236736,116.148989079375,0.899122807017544,37.4451953682603,159.872013098951,0.922149122807018
"540","Dunni","head_centre","teasing",4,6054.10946820044,9771,8786,986,1,4.65072640935969,3656.32609245994,3550.66037002464,0,0.0111111111111111,60.0501816272632,159.820304410123,0.920892494929006,83.1957706968248,161.962524108191,0.938133874239351
"541","Dunni","snout","blocked",1,13430.1634152993,4259,3513,666,0.891566265060241,7.56874885146302,3733.90857804441,3448.35690874415,0,NA,-15.1746240889795,-96.0853091419505,0.820615796519411,-22.5317492911433,-130.342241060416,0.85140562248996
"542","Dunni","snout","blocked",2,14396.9143096186,6128,5313,750,0.919117647058823,9.45754554221495,3787.17853886821,3402.30501737512,0,NA,-7.22957681306897,-82.1702744519094,0.806372549019608,-2.68663835842199,-75.1442863978834,0.83578431372549
"543","Dunni","snout","blocked",3,11566.6748228797,8124,7304,778,0.94762484774665,8.29813389181422,3747.28293006941,3591.87844940989,0,NA,4.65181422079566,102.696120211259,0.849878934624697,81.4167192695172,153.120022535037,0.86682808716707
"544","Dunni","snout","blocked",4,21684.2719026522,10445,9502,854,0.904661016949153,10.0212876348659,3749.38845335053,3575.59928227975,0,NA,-4.60301330289221,-91.4466744449358,0.700529100529101,5.69385584893994,114.36208130698,0.685714285714286
"545","Dunni","snout","clumsy",1,12667.5626923532,3806,3046,744,0.977660972404731,6.52058356429612,3742.63382783986,3561.98995856937,0,NA,-5.65327221542063,-107.225352275096,0.743758212877792,25.9710235844803,140.518236245224,0.896189224704336
"546","Dunni","snout","clumsy",2,10621.7956000874,5558,4729,825,0.993975903614458,6.35063386124577,3757.90875377428,3576.83288413729,0,NA,7.99149974414353,106.771730229909,0.832530120481928,51.1538553470982,157.726551142324,0.936144578313253
"547","Dunni","snout","clumsy",3,9321.77822358181,7378,6578,790,0.986267166042447,6.84733938243752,3741.96392715394,3646.16840247945,0,NA,-0.745519505155621,-83.8604693718185,0.935081148564295,31.9563513453092,142.002919950818,0.968789013732834
"548","Dunni","snout","clumsy",4,9634.11545127106,9254,8452,790,0.983810709838107,5.92533062484097,3744.96534807436,3430.67818799201,0,NA,-15.0692451928326,-110.905809163039,0.884184308841843,-49.6407943946151,-155.380224451829,0.966376089663761
"549","Dunni","snout","teasing",1,8068.50872694716,3874,2792,1075,0.992613111726685,5.55280206293085,3700.86620151266,3613.41448918417,0,NA,7.58395513686434,122.817359331158,0.895660203139428,-23.8978296688663,-144.773044592864,0.907663896583564
"550","Dunni","snout","teasing",2,7236.67987776942,5614,4903,711,0.998595505617977,6.34183280953406,3728.97549112675,3643.67093176112,0,NA,80.8020855483944,159.58504813295,0.938202247191011,-36.0323329812541,-116.5112391077,0.956460674157303
"551","Dunni","snout","teasing",3,10065.3531873803,7668,6757,907,0.994517543859649,6.72415690668008,3753.25871072351,3658.0026828315,0,NA,14.5694240236736,116.148989079375,0.899122807017544,37.4451953682603,159.872013098951,0.922149122807018
"552","Dunni","snout","teasing",4,8011.67916412123,9771,8786,982,0.995943204868154,6.80385783272271,3755.40390952631,3684.06165753147,0,NA,60.0501816272632,159.820304410123,0.920892494929006,83.1957706968248,161.962524108191,0.938133874239351
"553","Dunni","tail_base","blocked",1,7060.62410597284,4259,3513,731,0.978580990629183,6.72392779820464,3337.60392606383,3189.44061590343,0,NA,-15.1746240889795,-96.0853091419505,0.820615796519411,-22.5317492911433,-130.342241060416,0.85140562248996
"554","Dunni","tail_base","blocked",2,8779.56355267025,6128,5313,759,0.930147058823529,7.33663156216281,3487.24556762744,3165.34243998891,0,NA,-7.22957681306897,-82.1702744519094,0.806372549019608,-2.68663835842199,-75.1442863978834,0.83578431372549
"555","Dunni","tail_base","blocked",3,7500.00354871554,8129,7304,794,0.961259079903148,5.84875734000006,3318.68181769663,3147.91349059712,0,NA,4.65181422079566,102.696120211259,0.849878934624697,81.4167192695172,153.120022535037,0.86682808716707
"556","Dunni","tail_base","blocked",4,9949.98545417061,10445,9502,740,0.783898305084746,5.35778362305914,3429.39001850273,3201.26358733797,0,NA,-4.60301330289221,-91.4466744449358,0.700529100529101,5.69385584893994,114.36208130698,0.685714285714286
"557","Dunni","tail_base","clumsy",1,8096.77302088278,3805,3046,722,0.95,6.22369142921236,3320.85078145097,3238.03306692345,0,NA,-5.65327221542063,-107.225352275096,0.743758212877792,25.9710235844803,140.518236245224,0.896189224704336
"558","Dunni","tail_base","clumsy",2,7854.31870901291,5557,4729,783,0.944511459589867,6.05214940682101,3325.32321680733,3251.25478568831,0,NA,7.99149974414353,106.771730229909,0.832530120481928,51.1538553470982,157.726551142324,0.936144578313253
